1719996644.89925051,2321,291062.89925051,22.30151468,114.19017545,-3.00521602,33.16641378,-9.00072432,7.27033209,-12.04672784,-8.54765610,-3.45529876
1719996645.49938846,2321,291063.49938846,22.30149349,114.19015579,-3.55007237,30.66241873,-10.12562318,7.68346828,-14.07244517,-10.89419928,-4.00016285
1719996645.79936290,2321,291063.79936290,22.30148002,114.19014535,-3.77431268,17.39888837,-6.13786627,10.74066475,-15.14858770,-12.38572675,-4.22440836
1719996646.09938431,2321,291064.09938431,22.30146510,114.19013303,-4.21067966,10.78239261,-7.18819536,10.62533298,-16.41710160,-14.03831773,-4.66078192
1719996646.39836836,2321,291064.39836836,22.30144822,114.19012065,-4.58047315,-9.52177517,-4.44440083,12.65270383,-17.69326187,-15.90687653,-5.03058323
1719996646.69944215,2321,291064.69944215,22.30143076,114.19010664,-5.02626044,-35.80993039,0.92906740,15.54259255,-19.13737149,-17.84081060,-5.47637983
1719996647.09937668,2321,291065.09937668,22.30140523,114.19008790,-5.35349347,-55.33346535,3.64426226,14.34090883,-21.06814204,-20.66760199,-5.80362752
1719996647.69945788,2321,291065.69945788,22.30136500,114.19005637,-6.06565106,-67.51075033,6.95693470,8.98676181,-24.31712817,-25.12237690,-6.51581274
1719996647.99952698,2321,291065.99952698,22.30134382,114.19003827,-6.53847739,-77.32334418,7.04632527,9.37557934,-26.18209096,-27.46831923,-6.98865618
1719996648.59953499,2321,291066.59953499,22.30130010,114.18999806,-7.58455468,-85.00659978,8.94868221,9.24350985,-30.32503391,-32.30964316,-8.03477461
1719996648.89824033,2321,291066.89824033,22.30127769,114.18997613,-8.19978425,-90.91499349,7.12263711,8.17556962,-32.58526309,-34.79103694,-8.65002845
1719996649.19952130,2321,291067.19952130,22.30125501,114.18995178,-8.80562468,-100.12675121,6.55099358,9.30499737,-35.09390993,-37.30213453,-9.25589644
1719996649.89948654,2321,291067.89948654,22.30120327,114.18989053,-10.27376865,-102.78682159,3.86425592,9.89555821,-41.40548116,-43.03206086,-10.72411453
1719996650.19978142,2321,291068.19978142,22.30118170,114.18986160,-10.94153779,-108.52299191,4.37217485,9.32479377,-44.38630106,-45.42068559,-11.39192035
1719996650.50020671,2321,291068.50020671,22.30116068,114.18983146,-11.63266797,-108.13070014,2.98667377,8.77156162,-47.49201030,-47.74823845,-12.08308998
1719996650.89953828,2321,291068.89953828,22.30113382,114.18978996,-12.55980143,-107.39179591,0.21708374,10.99987723,-51.76856858,-50.72199431,-13.01027978
1719996651.50004292,2321,291069.50004292,22.30109653,114.18972160,-13.84374292,-112.90868682,1.83755059,8.71542488,-58.81272238,-54.85136693,-14.29431666
1719996651.79995465,2321,291069.79995465,22.30107889,114.18968569,-14.49473260,-108.09402324,3.04128326,9.33498861,-62.51224150,-56.80510577,-14.94535871
